row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode
BA_0160,BA.json,BA,BAHIA,Monte Santo,Hospital Municipal Monsenhor Berenguer,"Rua Aloisio de Castro, SN",(75) 35120012,4028759,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network,BAHIA,Monte Santo,Hospital Municipal Monsenhor Berenguer,"Rua Aloisio de Castro, SN",(75) 35120012,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital Municipal Monsenhor Berenguer, Rua Aloisio de Castro, SN, Monte Santo, BAHIA, Brasil",,false
BA_0161,BA.json,BA,BAHIA,Morpará,Unidade Mista Jonival Lucas,Rua Dr. Clemente Mariane 82 – Centro,(77) 3663-2168,3320944,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Morpará,Unidade Mista Jonival Lucas,Rua Dr. Clemente Mariane 82 – Centro,(77) 3663-2168,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Unidade Mista Jonival Lucas, Rua Dr. Clemente Mariane 82 – Centro, Morpará, BAHIA, Brasil",,false
BA_0162,BA.json,BA,BAHIA,Morro do Chapéu,Hospital Maternidade São Vicente de Paulo,"Av. 2 de Julho, 193 - Centro",(74) 3653 2111,2801906,Botrópico|Crotálico|Escorpiônico,ATENDIMENTO=SIM,BAHIA,Morro do Chapéu,Hospital Maternidade São Vicente de Paulo,"Av. 2 de Julho, 193 - Centro",(74) 3653 2111,"Botrópico, Crotálico, Escorpiônico","Hospital Maternidade São Vicente de Paulo, Av. 2 de Julho, 193 - Centro, Morro do Chapéu, BAHIA, Brasil",,false
BA_0163,BA.json,BA,BAHIA,Mucugê,Hospital Augusta Medrado,"Praça Coronel Propércio, s/nº – Centro",(75) 3338-2100/2112,2498790,Botrópico|Crotálico|Elapídico|Laquético|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Mucugê,Hospital Augusta Medrado,"Praça Coronel Propércio, s/nº – Centro",(75) 3338-2100/2112,"Botrópico, Crotálico, Elapídico, Laquético, Escorpiônico, Araneídico","Hospital Augusta Medrado, Praça Coronel Propércio, s/nº – Centro, Mucugê, BAHIA, Brasil",,false
BA_0164,BA.json,BA,BAHIA,Mucuri,Rede de Frio,"Av Perobas, 72 - casa, 94, Por do sol",(73) 99931-8337,7831544,Botropico|Escorpionico|Araneídico,ATENDIMENTO=NÃO; cold chain storage point,BAHIA,Mucuri,Rede de Frio,"Av Perobas, 72 - casa, 94, Por do sol",(73) 99931-8337,"Botropico, Escorpionico, Araneídico","Rede de Frio, Av Perobas, 72 - casa, 94, Por do sol, Mucuri, BAHIA, Brasil",,false
BA_0165,BA.json,BA,BAHIA,Mucuri,Hospital São José,"Av. Amazonas, 663 - Centro - Itabatã",(73) 3605-2003,2498804,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network,BAHIA,Mucuri,Hospital São José,"Av. Amazonas, 663 - Centro - Itabatã",(73) 3605-2003,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital São José, Av. Amazonas, 663 - Centro - Itabatã, Mucuri, BAHIA, Brasil",,false
BA_0166,BA.json,BA,BAHIA,Mutuípe,Hospital Maternidade Clélia Rebouças,"Rua Bartolomeu Chaves, s/n - Centro",(75) 3635-2541,2601575,Botrópico|Crotálico|Escorpiônico,ATENDIMENTO=SIM,BAHIA,Mutuípe,Hospital Maternidade Clélia Rebouças,"Rua Bartolomeu Chaves, s/n - Centro",(75) 3635-2541,"Botrópico, Crotálico, Escorpiônico","Hospital Maternidade Clélia Rebouças, Rua Bartolomeu Chaves, s/n - Centro, Mutuípe, BAHIA, Brasil",,false
BA_0167,BA.json,BA,BAHIA,Nazaré,Hospital Santa Casa de Misericórdia (Hospital Gonçalves Martins),"Rua Ferreira Bastos, 04 – Batatan",(75) 3636-2016,2301601,Botrópico|Escorpiônico|Araneídico,ATENDIMENTO=SIM; name wraps across pages 22-23,BAHIA,Nazaré,Hospital Santa Casa de Misericórdia (Hospital Gonçalves Martins),"Rua Ferreira Bastos, 04 – Batatan",(75) 3636-2016,"Botrópico, Escorpiônico, Araneídico","Hospital Santa Casa de Misericórdia (Hospital Gonçalves Martins), Rua Ferreira Bastos, 04 – Batatan, Nazaré, BAHIA, Brasil",,false
BA_0168,BA.json,BA,BAHIA,Nova Canaã,Hospital Edimir de Souza Costa,"Praça Leovigildo Rodrigues de Matos, 031 – Centro",(73) 3207-2182,2526492,Botrópico|Crotálico|Elapídico|Laquético|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Nova Canaã,Hospital Edimir de Souza Costa,"Praça Leovigildo Rodrigues de Matos, 031 – Centro",(73) 3207-2182,"Botrópico, Crotálico, Elapídico, Laquético, Escorpiônico, Araneídico","Hospital Edimir de Souza Costa, Praça Leovigildo Rodrigues de Matos, 031 – Centro, Nova Canaã, BAHIA, Brasil",,false
BA_0169,BA.json,BA,BAHIA,Nova Redenção,Maternidade Valdionor Novais Nunes,"Av. Nascer do Sol, s/n – Centro",(75) 3345-2103,6774792,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Nova Redenção,Maternidade Valdionor Novais Nunes,"Av. Nascer do Sol, s/n – Centro",(75) 3345-2103,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Maternidade Valdionor Novais Nunes, Av. Nascer do Sol, s/n – Centro, Nova Redenção, BAHIA, Brasil",,false
BA_0170,BA.json,BA,BAHIA,Nova Soure,Unidade Hospitalar Coracao de Jesus,"Rua do Coité, s/n – Bairro de Fátima",(75) 3437-2113,2505843,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Nova Soure,Unidade Hospitalar Coracao de Jesus,"Rua do Coité, s/n – Bairro de Fátima",(75) 3437-2113,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Unidade Hospitalar Coracao de Jesus, Rua do Coité, s/n – Bairro de Fátima, Nova Soure, BAHIA, Brasil",,false
BA_0171,BA.json,BA,BAHIA,Oliveira dos Brejinhos,Unidade Mista de Saude Dr. João Cupertino da Silva,"Av. Engenheiro Antônio Leite do Vale, s/n – Centro",(77) 3642-2438,2771276,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Oliveira dos Brejinhos,Unidade Mista de Saude Dr. João Cupertino da Silva,"Av. Engenheiro Antônio Leite do Vale, s/n – Centro",(77) 3642-2438,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Unidade Mista de Saude Dr. João Cupertino da Silva, Av. Engenheiro Antônio Leite do Vale, s/n – Centro, Oliveira dos Brejinhos, BAHIA, Brasil",,false
BA_0172,BA.json,BA,BAHIA,Ourolândia,Hospital Municipal Janaelson Da Silva Araruna Costa,Av Alvino Rodrigues S/n,(74) 99981-2134,6919162,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network,BAHIA,Ourolândia,Hospital Municipal Janaelson Da Silva Araruna Costa,Av Alvino Rodrigues S/n,(74) 99981-2134,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital Municipal Janaelson Da Silva Araruna Costa, Av Alvino Rodrigues S/n, Ourolândia, BAHIA, Brasil",,false
BA_0173,BA.json,BA,BAHIA,Paramirim,Hospital Dr. Aurélio Justiniano Rocha,"Rua Herculano Chaves Martins, s/n - São José",(77) 3471-2021,4029607,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Paramirim,Hospital Dr. Aurélio Justiniano Rocha,"Rua Herculano Chaves Martins, s/n - São José",(77) 3471-2021,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Dr. Aurélio Justiniano Rocha, Rua Herculano Chaves Martins, s/n - São José, Paramirim, BAHIA, Brasil",,false
BA_0174,BA.json,BA,BAHIA,Paramirim,Hospital José Américo Resende,"Av. Centenário, 147 - Centro",(77) 3471-2241/2237,4029526,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Paramirim,Hospital José Américo Resende,"Av. Centenário, 147 - Centro",(77) 3471-2241/2237,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital José Américo Resende, Av. Centenário, 147 - Centro, Paramirim, BAHIA, Brasil",,false
BA_0175,BA.json,BA,BAHIA,Paratinga,Hospital Municipal de Paratinga,"Rua Dr. Manoel Novaes, 436 – Centro",(77) 3664-2278/3664-2009,2601702,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Paratinga,Hospital Municipal de Paratinga,"Rua Dr. Manoel Novaes, 436 – Centro",(77) 3664-2278/3664-2009,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Municipal de Paratinga, Rua Dr. Manoel Novaes, 436 – Centro, Paratinga, BAHIA, Brasil",,false
BA_0176,BA.json,BA,BAHIA,Paripiranga,Hospital Municipal Ismael Dias Trindade,"Rua Bricio Matos Carvalho, s/n – Centro",(75) 3279-2255,4029623,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Paripiranga,Hospital Municipal Ismael Dias Trindade,"Rua Bricio Matos Carvalho, s/n – Centro",(75) 3279-2255,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Municipal Ismael Dias Trindade, Rua Bricio Matos Carvalho, s/n – Centro, Paripiranga, BAHIA, Brasil",,false
BA_0177,BA.json,BA,BAHIA,Pau Brasil,Hospital Arlete Magalhães,"Rua Antônio Carlos Magalhães, 01 - Rui Falcão",(73) 8223-8303,2508141,Escorpiônico,ATENDIMENTO=SIM,BAHIA,Pau Brasil,Hospital Arlete Magalhães,"Rua Antônio Carlos Magalhães, 01 - Rui Falcão",(73) 8223-8303,Escorpiônico,"Hospital Arlete Magalhães, Rua Antônio Carlos Magalhães, 01 - Rui Falcão, Pau Brasil, BAHIA, Brasil",,false
BA_0178,BA.json,BA,BAHIA,Paulo Afonso,Hospital Nair Alves de Souza,"Av. da Caraibeiras, s/n – Chesf",(75) 3282-2163/2222,2533480,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Paulo Afonso,Hospital Nair Alves de Souza,"Av. da Caraibeiras, s/n – Chesf",(75) 3282-2163/2222,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Nair Alves de Souza, Av. da Caraibeiras, s/n – Chesf, Paulo Afonso, BAHIA, Brasil",,false
BA_0179,BA.json,BA,BAHIA,Piatã,Hospital Municipal de Piatã Doutor Hélio Macedo Araújo,"Rua Tiago Fernandes, 06 - Centro",(77) 3479-2163,2508176,Escorpiônico,ATENDIMENTO=SIM,BAHIA,Piatã,Hospital Municipal de Piatã Doutor Hélio Macedo Araújo,"Rua Tiago Fernandes, 06 - Centro",(77) 3479-2163,Escorpiônico,"Hospital Municipal de Piatã Doutor Hélio Macedo Araújo, Rua Tiago Fernandes, 06 - Centro, Piatã, BAHIA, Brasil",,false
BA_0180,BA.json,BA,BAHIA,Pilão Arcado,Hospital Municipal Luis Eduardo Magalhães,"Av. João Ribeiro do Vale, 51 - Centro",(74) 3534-2709 / 2704,5166292,Botrópico|Crotálico|Escorpiônico|Aracnídico,ATENDIMENTO=SIM,BAHIA,Pilão Arcado,Hospital Municipal Luis Eduardo Magalhães,"Av. João Ribeiro do Vale, 51 - Centro",(74) 3534-2709 / 2704,"Botrópico, Crotálico, Escorpiônico, Aracnídico","Hospital Municipal Luis Eduardo Magalhães, Av. João Ribeiro do Vale, 51 - Centro, Pilão Arcado, BAHIA, Brasil",,false
BA_0181,BA.json,BA,BAHIA,Pindobaçu,Hospital Prof. Edgar Santos,"Trav. Boa Ventura, s/n – Antônio José Carvalho",(74) 3548-2157,4029801,Botrópico|Crotálico|Elapídico|Laquético|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Pindobaçu,Hospital Prof. Edgar Santos,"Trav. Boa Ventura, s/n – Antônio José Carvalho",(74) 3548-2157,"Botrópico, Crotálico, Elapídico, Laquético, Escorpiônico, Araneídico","Hospital Prof. Edgar Santos, Trav. Boa Ventura, s/n – Antônio José Carvalho, Pindobaçu, BAHIA, Brasil",,false
BA_0182,BA.json,BA,BAHIA,Piripá,Unidade Mista de Saúde (Hosp. Mun. Maria Pereira Barbosa),"Rua Oliveira Brito, s/n - Centro",(77) 3454-2561,4029844,Botrópico|Escorpiônico|Araneídico,ATENDIMENTO=SIM; name wraps across pages 24-25,BAHIA,Piripá,Unidade Mista de Saúde (Hosp. Mun. Maria Pereira Barbosa),"Rua Oliveira Brito, s/n - Centro",(77) 3454-2561,"Botrópico, Escorpiônico, Araneídico","Unidade Mista de Saúde (Hosp. Mun. Maria Pereira Barbosa), Rua Oliveira Brito, s/n - Centro, Piripá, BAHIA, Brasil",,false
BA_0183,BA.json,BA,BAHIA,Planalto,Hospital Municipal Nilton Ferreira dos Santos,"Av. 15 de Novembro, 001 - Centro",(77) 3434-2206/2561,2601117,Botrópico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Planalto,Hospital Municipal Nilton Ferreira dos Santos,"Av. 15 de Novembro, 001 - Centro",(77) 3434-2206/2561,"Botrópico, Escorpiônico, Araneídico","Hospital Municipal Nilton Ferreira dos Santos, Av. 15 de Novembro, 001 - Centro, Planalto, BAHIA, Brasil",,false
BA_0184,BA.json,BA,BAHIA,Poções,Hospital São Lucas,"Rua Oswaldo Cruz, 259 - Centro",(77) 3431-5448/5248/2380,2601583,Botrópico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Poções,Hospital São Lucas,"Rua Oswaldo Cruz, 259 - Centro",(77) 3431-5448/5248/2380,"Botrópico, Escorpiônico, Araneídico","Hospital São Lucas, Rua Oswaldo Cruz, 259 - Centro, Poções, BAHIA, Brasil",,false
BA_0185,BA.json,BA,BAHIA,Poções,UPA 24H Vilobaldo Macedo,"Rua Santo Antonio, 590 - Indaiá",(77) 3431-5812,7592191,Botrópico|Escorpiônico,ATENDIMENTO=SIM,BAHIA,Poções,UPA 24H Vilobaldo Macedo,"Rua Santo Antonio, 590 - Indaiá",(77) 3431-5812,"Botrópico, Escorpiônico","UPA 24H Vilobaldo Macedo, Rua Santo Antonio, 590 - Indaiá, Poções, BAHIA, Brasil",,false
BA_0186,BA.json,BA,BAHIA,Pojuca,Hospital Municipal Dr. Carlito Silva,Rua José Corgozinho de Carvalho,(71)3645-3271,7187556,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Pojuca,Hospital Municipal Dr. Carlito Silva,Rua José Corgozinho de Carvalho,(71)3645-3271,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Municipal Dr. Carlito Silva, Rua José Corgozinho de Carvalho, Pojuca, BAHIA, Brasil",,false
BA_0187,BA.json,BA,BAHIA,Ponto Novo,Unidade Hospitalar Nossa Senhora de Fátima,"Rua São Jorge, s/n - Centro",(74) 3677-1387,2600714,Botrópico|Crotálico|Elapídico|Laquético|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Ponto Novo,Unidade Hospitalar Nossa Senhora de Fátima,"Rua São Jorge, s/n - Centro",(74) 3677-1387,"Botrópico, Crotálico, Elapídico, Laquético, Escorpiônico, Araneídico","Unidade Hospitalar Nossa Senhora de Fátima, Rua São Jorge, s/n - Centro, Ponto Novo, BAHIA, Brasil",,false
BA_0188,BA.json,BA,BAHIA,Porto Seguro,Hospital Luis Eduardo Magalhães,"BR 367, Km 56 Lot Quinta do Descobrimento, s/n – Cambolo",(73) 3288-4911,2802090,Botrópico|Crotálico|Escorpiônico e Araneídico,ATENDIMENTO=SIM,BAHIA,Porto Seguro,Hospital Luis Eduardo Magalhães,"BR 367, Km 56 Lot Quinta do Descobrimento, s/n – Cambolo",(73) 3288-4911,"Botrópico, Crotálico, Escorpiônico e Araneídico","Hospital Luis Eduardo Magalhães, BR 367, Km 56 Lot Quinta do Descobrimento, s/n – Cambolo, Porto Seguro, BAHIA, Brasil",,false
BA_0189,BA.json,BA,BAHIA,Potiraguá,Hospital Maternidade de Potiraguá,"Rua Tranquilina Ferraz, 01 – Joaquim Sales",(73) 3285-2140,2600935,Botrópico|Crotálico|Elapídico|Laquético|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Potiraguá,Hospital Maternidade de Potiraguá,"Rua Tranquilina Ferraz, 01 – Joaquim Sales",(73) 3285-2140,"Botrópico, Crotálico, Elapídico, Laquético, Escorpiônico, Araneídico","Hospital Maternidade de Potiraguá, Rua Tranquilina Ferraz, 01 – Joaquim Sales, Potiraguá, BAHIA, Brasil",,false
BA_0190,BA.json,BA,BAHIA,Presidente Jânio Quadros,Centro de Saúde São João Batista,"Av. Antônio Carlos Magalhães, s/n - Centro",(77) 3492-2231/2282,4030184,Botrópico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Presidente Jânio Quadros,Centro de Saúde São João Batista,"Av. Antônio Carlos Magalhães, s/n - Centro",(77) 3492-2231/2282,"Botrópico, Escorpiônico, Araneídico","Centro de Saúde São João Batista, Av. Antônio Carlos Magalhães, s/n - Centro, Presidente Jânio Quadros, BAHIA, Brasil",,false
BA_0191,BA.json,BA,BAHIA,Presidente Tancredo Neves,Hospital Maternidade Luis Eduardo Magalhães,"Rua Heitor Guedes de Melo, s/n - Ginásio",(73) 3540-1003,2600730,Botrópico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Presidente Tancredo Neves,Hospital Maternidade Luis Eduardo Magalhães,"Rua Heitor Guedes de Melo, s/n - Ginásio",(73) 3540-1003,"Botrópico, Escorpiônico, Araneídico","Hospital Maternidade Luis Eduardo Magalhães, Rua Heitor Guedes de Melo, s/n - Ginásio, Presidente Tancredo Neves, BAHIA, Brasil",,false
BA_0192,BA.json,BA,BAHIA,Queimadas,Hospital Municipal Dr. Edson Silva,"Praça da Matriz, 97 - Centro",(75) 3644-1323,2602032,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network,BAHIA,Queimadas,Hospital Municipal Dr. Edson Silva,"Praça da Matriz, 97 - Centro",(75) 3644-1323,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital Municipal Dr. Edson Silva, Praça da Matriz, 97 - Centro, Queimadas, BAHIA, Brasil",,false
BA_0193,BA.json,BA,BAHIA,Quijingue,Hospital Municipal de Quijique (Hosp. Munic. Antonio Imbassahy),"Rua Castro Alves, s/n - Centro",(75) 3487- 2153,2598221,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network,BAHIA,Quijingue,Hospital Municipal de Quijique (Hosp. Munic. Antonio Imbassahy),"Rua Castro Alves, s/n - Centro",(75) 3487- 2153,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital Municipal de Quijique (Hosp. Munic. Antonio Imbassahy), Rua Castro Alves, s/n - Centro, Quijingue, BAHIA, Brasil",,false
BA_0194,BA.json,BA,BAHIA,Remanso,Casa de Saúde de Remanso,"Av. Presidente João Figueiredo, 660 Qd. 07",(74) 3535-1051,2509377,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Remanso,Casa de Saúde de Remanso,"Av. Presidente João Figueiredo, 660 Qd. 07",(74) 3535-1051,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Casa de Saúde de Remanso, Av. Presidente João Figueiredo, 660 Qd. 07, Remanso, BAHIA, Brasil",,false
BA_0195,BA.json,BA,BAHIA,Remanso,Hospital São Pedro,"Rua Epitácio Dias da Silva, 115 - quadra 07",(74) 3535-1051,2509369,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Remanso,Hospital São Pedro,"Rua Epitácio Dias da Silva, 115 - quadra 07",(74) 3535-1051,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital São Pedro, Rua Epitácio Dias da Silva, 115 - quadra 07, Remanso, BAHIA, Brasil",,false
BA_0196,BA.json,BA,BAHIA,Ribeira do Pombal,Hospital Geral Santa Tereza,"Rua Salustiano Guerra, 338 - Centro",(75) 3278-1290/1140,2799790,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Ribeira do Pombal,Hospital Geral Santa Tereza,"Rua Salustiano Guerra, 338 - Centro",(75) 3278-1290/1140,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Geral Santa Tereza, Rua Salustiano Guerra, 338 - Centro, Ribeira do Pombal, BAHIA, Brasil",,false
BA_0197,BA.json,BA,BAHIA,Ribeirão do Largo,Centro de Saúde Adelino Fernandes,"Rua Antonio Aquino de Carvalho, 55 - Centro",(77) 99151-5857,2509547,Aracnídeo|Botrópico,ATENDIMENTO=SIM,BAHIA,Ribeirão do Largo,Centro de Saúde Adelino Fernandes,"Rua Antonio Aquino de Carvalho, 55 - Centro",(77) 99151-5857,"Aracnídeo, Botrópico","Centro de Saúde Adelino Fernandes, Rua Antonio Aquino de Carvalho, 55 - Centro, Ribeirão do Largo, BAHIA, Brasil",,false
BA_0198,BA.json,BA,BAHIA,Rio do Pires,Hospital do Sindicato dos Trabalhadores Rurais de Rio do Pires,"Rua Manoel Marques de Azevedo, 101 – Centro",(77) 9141448683,2509830,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network,BAHIA,Rio do Pires,Hospital do Sindicato dos Trabalhadores Rurais de Rio do Pires,"Rua Manoel Marques de Azevedo, 101 – Centro",(77) 9141448683,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital do Sindicato dos Trabalhadores Rurais de Rio do Pires, Rua Manoel Marques de Azevedo, 101 – Centro, Rio do Pires, BAHIA, Brasil",,false
BA_0199,BA.json,BA,BAHIA,Rio Real,Hospital e Maternidade Maria Amelia Menezes Santos,"Rua Monsenhor Florisvaldo, 709 - Centro",(75) 3426-1242,2653699,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Rio Real,Hospital e Maternidade Maria Amelia Menezes Santos,"Rua Monsenhor Florisvaldo, 709 - Centro",(75) 3426-1242,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital e Maternidade Maria Amelia Menezes Santos, Rua Monsenhor Florisvaldo, 709 - Centro, Rio Real, BAHIA, Brasil",,false
BA_0200,BA.json,BA,BAHIA,Ruy Barbosa,Santa Casa de Misericórdia de Ruy Barbosa (Hosp. Regional de Ruy Barbosa),"Rua Juvêncio Xavier, 475 – Centro",(75) 3252-1092,2510391,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM,BAHIA,Ruy Barbosa,Santa Casa de Misericórdia de Ruy Barbosa (Hosp. Regional de Ruy Barbosa),"Rua Juvêncio Xavier, 475 – Centro",(75) 3252-1092,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Santa Casa de Misericórdia de Ruy Barbosa (Hosp. Regional de Ruy Barbosa), Rua Juvêncio Xavier, 475 – Centro, Ruy Barbosa, BAHIA, Brasil",,false
BA_0201,BA.json,BA,BAHIA,Salvador,UPA do Cabula,"Estrada do Saboeiro, s/n – Saboeiro",(71) 3387-4745,7596871,"É suprido pelo CIATox quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by CIATox when needed,BAHIA,Salvador,UPA do Cabula,"Estrada do Saboeiro, s/n – Saboeiro",(71) 3387-4745,"É suprido pelo CIATox quando do atendimento de ocorrência, dada a proximidade","UPA do Cabula, Estrada do Saboeiro, s/n – Saboeiro, Salvador, BAHIA, Brasil",,false
