row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes
AM_0080,AM.json,AM,AMAZONAS,São Gabriel da Cachoeira,7º Pelotão Especial de Fronteira do Exército (5º BIS),Comunidade Tunuí - Área Indígena Tunuí-Cachoeira,,7620187,Botrópico|Laquético,military border post
AM_0081,AM.json,AM,AMAZONAS,São Gabriel da Cachoeira,Polo Base Iauaretê,Vila São Miguel,,9493190,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base
AM_0082,AM.json,AM,AMAZONAS,São Gabriel da Cachoeira,Polo Base Pari-Cachoeira,Rio Tiquie,,9493433,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base
AM_0083,AM.json,AM,AMAZONAS,São Paulo de Olivença,Unidade Mista de São Paulo de Olivença,"Rua Monsenhor Evangelista, 309 - Centro",(97)3431-1482/1043,2018128,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,
AM_0084,AM.json,AM,AMAZONAS,São Paulo de Olivença,Polo Base Vendaval,Comunidade Vendaval,,6771513,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base; municipality inherited (blank in source)
AM_0085,AM.json,AM,AMAZONAS,São Sebastião do Uatumã,Hospital Rosa Fabiana Falabella,"Rua Álvaro Maia, s/n - Santa Maria",(92) 3572-1391/1107,2011859,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,
AM_0086,AM.json,AM,AMAZONAS,Silves,Unidade Mista Zalina Garcia,"Rua Eduardo Garcia, 26 - Centro",(92) 3528-2156/2115,2016249,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,
AM_0087,AM.json,AM,AMAZONAS,Tabatinga,Hospital de Guarnição,"Avenida da Amizade, s/n - Centro",(97) 3412-2403,2016125,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,
AM_0088,AM.json,AM,AMAZONAS,Tabatinga,Unidade de Pronto Atendimento - Maternidade Celina Villacrez Ruiz,"Rua Primeiro de Fevereiro, 271",(97) 3412-4881,7459750,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico|Lonômico,
AM_0089,AM.json,AM,AMAZONAS,Tabatinga,Polo Base Belém do Solimões,Cimunidade de Belém do Solimões,,6992803,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base; municipality inherited (blank in source)
AM_0090,AM.json,AM,AMAZONAS,Tapauá,Hospital Ana Tereza Ponciana,"Avenida Castelo Branco, s/n - Centro",(97) 3391-1128/1249,2012553,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,
AM_0091,AM.json,AM,AMAZONAS,Tefé,Hospital Regional de Tefé,"Estrada do Bexiga, s/n - Fonte Boa",(97) 3343-2446/2469,2016141,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico|Lonômico,
AM_0092,AM.json,AM,AMAZONAS,Tonantins,Hospital Frei Francisco,"Rua Valentina Santos, s/n - Centro",(97) 3464-1222,2012804,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,
AM_0093,AM.json,AM,AMAZONAS,Uarini,Hospital Regional Francisco Lopes,"Avenida Franco Lopes, s/n - Centro",(97) 3346-1411,2016443,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,
AM_0094,AM.json,AM,AMAZONAS,Urucará,Unidade Mista de Urucará,"Rua Major Lobato Mendes, s/n - Santa Luzia",(92) 3571-1657,2717395,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,
AM_0095,AM.json,AM,AMAZONAS,Urucurituba,Hospital Silvério Pontes,"Rua Armandinho Fernandes, 15 - Centro",(92) 3524-7137,2016567,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,
AP_0001,AP.json,AP,AMAPÁ,Amapá,Unidade Mista de Saúde de Amapá,"Avenida Guarani, 742 - Nova Esperança",,2019701,Botrópico|Laquético|Crotálico|Aracnídico|Escorpiônico,phone shown as **** in source
AP_0002,AP.json,AP,AMAPÁ,Calçoene,Unidade Mista de Saúde de Calçoene,"Avenida FAB, 726 - Liberdade",,2019728,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico,phone shown as **** in source; 'Aracnídico Escorpiônico' appears without separator in source
AP_0003,AP.json,AP,AMAPÁ,Cutias,U.B.S Américo Coelho Pereira,"Avenida Isaias de Jesus Leite, 151 - Centro",,2021021,Botrópico|Aracnídico|Escorpiônico,phone shown as **** in source
AP_0004,AP.json,AP,AMAPÁ,Ferreira Gomes,Unidade Mista de Saúde de Ferreira Gomes,"Avenida Luzia Serra Cavalcante, 774",,2019663,Botrópico|Escorpiônico|Aracnídico,phone shown as **** in source
AP_0005,AP.json,AP,AMAPÁ,Itaubal,Unidade Básica de Saúde de Itaubal,"Rua João Palma dos Reis, s/n",,2021293,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico|Lonômico,phone shown as **** in source; 'Aracnídico Escorpiônico' appears without separator in source
AP_0006,AP.json,AP,AMAPÁ,Laranjal do Jarí,Hospital Estadual de Laranjal do Jarí,"Avenida Tancredo Neves, 2435 - Agreste",(96) 3621-2719,2020076,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico|Lonômico,'Aracnídico Escorpiônico' appears without separator in source
AP_0007,AP.json,AP,AMAPÁ,Macapá,Hospital de Emergência Oswaldo Cruz,"Rua Hamilton Silva, 139 - Central",,2020653,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico|Lonômico,phone cell blank in source; 'Aracnídico Escorpiônico' appears without separator
AP_0008,AP.json,AP,AMAPÁ,Macapá,UPA Zona Norte,"Rua: Francisco Alves Corrêa, 1527 - Novo Horizonte",,770916,Botrópico|Crotálico|Elapídico|Escorpiônico|Lonômico,phone shown as **** in source
AP_0009,AP.json,AP,AMAPÁ,Macapá,Unidde Básica de Saúde Manoelzinho - Bailique,"Ponte Rio Marinheiro, S/N, Cidade Nova, Vila Progresso",,2019876,Botrópico|Laquético.,phone shown as **** in source; trailing period preserved from source
AP_0010,AP.json,AP,AMAPÁ,Mazagão,Unidade Mista de Saúde de Mazagão,"Rua Presidente Vargas, 1274 - Centro",,2020165,Botrópico|Laquético|Crotálico|Elapídico|Escorpiônico|Aracnídico,phone shown as **** in source
AP_0011,AP.json,AP,AMAPÁ,Oiapoque,Hospital Estadual de Oiapoque,"Rua Presidente Kennedy, 700 - Centro",,2021463,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico|Lonômico,phone shown as **** in source; 'Aracnídico Escorpiônico' appears without separator
AP_0012,AP.json,AP,AMAPÁ,Oiapoque,Companhia Especial de Fronteira - Clevelância do Norte,"Clevelândia do Norte, Oiapoque - AP, 68980-000",,,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico|Lonômico,military border post; phone shown as **** and CNES blank in source
AP_0013,AP.json,AP,AMAPÁ,Pedra Branca,Unidade Mista de Saúde de Pedra Branca do Amaparí,"Rua Francisco Dutra, 517 - Centro",,2021218,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico,phone shown as **** in source
AP_0014,AP.json,AP,AMAPÁ,Porto Grande,Hospital Municipal Porto Grande,"Avenida 8 de Agosto, 336 - Centro",,2019736,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico|Escorpiônico|Lonômico,phone shown as **** in source
AP_0015,AP.json,AP,AMAPÁ,Pracuúba,Unidade Mista de Saúde Pracuúba,Rua Eloagio Ferreira S/N bairro - Centro,,2020726,Botrópico|Laquético|Aracnídico Escorpiônico,phone shown as **** in source
AP_0016,AP.json,AP,AMAPÁ,Santana,Hospital Estadual de Santana,"Rua Salvador Diniz, 187 - Remédios",,2021064,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico|Lonômico,phone shown as **** in source
AP_0017,AP.json,AP,AMAPÁ,Serra do Navio,Unidade Mista de Saúde de Serra do Navio,"Travessa A1, 529 - Vila Intermediaria",,2021382,Botrópico|Laquético|Aracnídico|Escorpiônico,phone shown as **** in source
AP_0018,AP.json,AP,AMAPÁ,Tartarugalzinho,Unidade Mista de Saúde de Tartarugalzinho,"Rua Mãe Veronica, 768 - Centro",,2019671,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico|Lonômico,phone shown as **** in source
AP_0019,AP.json,AP,AMAPÁ,Vitoria do Jari,Unidade Mista de Saúde de Vitoria do Jari,"Avenida Ayrton Senna, 1180 - Comercial",,2020149,Botrópico|Crotálico|Elapídico|Aracnídico|Escorpiônico,phone shown as **** in source
AP_0020,AP.json,AP,AMAPÁ,Oiapoque,UBSI Manga,DSEI AP POLO BASE DE SAUDE INDIGENA MANGA,,2021137,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico.,indigenous health polo base (UBSI); phone shown as **** in source
AP_0021,AP.json,AP,AMAPÁ,Oiapoque,UBSI Kumenê,DSEI AP POLO BASE DE SAUDE INDIGENA KUMENÊ,,2021102,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico.,indigenous health polo base (UBSI); address wraps across pages 4-5
AP_0022,AP.json,AP,AMAPÁ,Oiapoque,UBSI Kumarumã,DSEI AP POLO BASE DE SAUDE INDIGENA KUMARUMÃ,,2021110,Botrópico,indigenous health polo base (UBSI); phone shown as **** in source
AP_0023,AP.json,AP,AMAPÁ,Pedra Branca,UBSI Aramirã,DSEI AP POLO BASE DE SAUDE INDIGENA ARAMIRÃ,,2021412,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico.,indigenous health polo base (UBSI); phone shown as **** in source
AP_0024,AP.json,AP,AMAPÁ,Óbidos/Pará,UBSI Bona Apalai,DSEI POLO BASE BONA APALAI,,494747,Botrópico|Laquético|Crotálico|Elpoloídico|Pracnídico Escorpiônico.,indigenous health polo base (UBSI) physically located in Óbidos/PA but referenced by AP document; antivenom names have typos preserved from source ('Elpoloídico'/'Pracnídico')
AP_0025,AP.json,AP,AMAPÁ,Almerim/Pará,UBSI Missão Tiriyó,POLO-BASE TIPO I - MISSÃO TIRIYO,,494402,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico.,indigenous health polo base (UBSI) physically located in Almerim/PA but referenced by AP document
AP_0026,AP.json,AP,AMAPÁ,Almerim/Pará,UBSI Kuxaré,POLO-BASE TIPO I - MISSÃO TIRIYO,,2916118,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico.,indigenous health polo base (UBSI); address wraps across pages 5-6
BA_0001,BA.json,BA,BAHIA,Abaíra,Hospital Municipal Odin Melo,"Av. Carlito Costa, 16 - Centro",(77) 3476-2496,6556450,Botrópico|Crotálico|Elapídico|Laquético|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0002,BA.json,BA,BAHIA,Abaré,Hospital Jonival Lucas da Silva,"Rua Dr. Antonio Monteiro, 140 - Centro",(75) 3287-2222 / 2470,2304295,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network when needed
BA_0003,BA.json,BA,BAHIA,Água Fria,Hospital Maternidade Luis Eduardo Magalhães,Avenida Antonio Sergio Carneiro,,2602202,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; phone marked 'não disponível'; supplied by cold chain network
BA_0004,BA.json,BA,BAHIA,Alagoinhas,Hospital Regional Dantas Bião,"Rua Dantas Bião, 49 – Centro",(75) 3423-8376/3421-1004/1474,2487438,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0005,BA.json,BA,BAHIA,Alcobaça,Hospital Municipal São Bernardo,"Rua Nova viçosa, 1083, Jradin Atlantico",(73) 99936-6008,2304848,Botrópico|Escorpiônico,ATENDIMENTO=SIM
BA_0006,BA.json,BA,BAHIA,Amargosa,Hospital Municipal de Amargosa,"Rua Dr. Aloísio Borges, s/n – Santa Rita",(75) 3634-3573,2414244,Botrópico|Crotálico|Escorpiônico e Araneídico,ATENDIMENTO=SIM
BA_0007,BA.json,BA,BAHIA,Anagé,Hospital Municipal Tavina de Oliveira,Rua Juíz Clarindo Lacerda,(77) 99908-4933,3827127,Botrópico|Crotálico|Escorpiônico,ATENDIMENTO=SIM
BA_0008,BA.json,BA,BAHIA,Andaraí,Hospital Municipal de Andaraí,"Av. Paraguassu, 2 - Centro",(75) 3335-2083,4021460,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0009,BA.json,BA,BAHIA,Andorinha,UPA Plabo Campos,"Rua Ouricuri, Bairro Carlos Santana.",(74) - 99107-1325,4021495,Botrópico|Crotálico|Elapídico|Laquético|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0010,BA.json,BA,BAHIA,Antas,Hospital Nossa Senhora de Lurdes,"Rua do Clube, s/n - Centro",(75) 3277-1147,2799820,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0011,BA.json,BA,BAHIA,Antas,Hospital Santa Maria,"Rua Dr. Juarez Guerra, 18 - Centro",(75) 3277-1163,2799847,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0012,BA.json,BA,BAHIA,Araçás,Unidade Mista Julia Trindade Leal,"Rua Antonio Paolilo, 54 - Centro",(75) 3451-2162,2512084,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0013,BA.json,BA,BAHIA,Araci,UPA de Araci,"Rua José Mota, Centro. SN.",75 92051989,7761112,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network
BA_0014,BA.json,BA,BAHIA,Baixa Grande,Hospital Maternidade Milton Pamponet Ribeiro,"Rua Dr. Claudionor Oliveira, 1 - Centro",(74) 3258-1316,2799766,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network
BA_0015,BA.json,BA,BAHIA,Barra,Hospital Municipal Santa Rita,"Rua São João, s/n – São João",(74) 3662-2153/2449,3048209,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network; row wraps to page 3
BA_0016,BA.json,BA,BAHIA,Barra da Estiva,Hospital Suzy Zanfreta,"Rua Padre Gaspar Bertoni, 51 - Centro",(77) 3450-1120,2799855,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0017,BA.json,BA,BAHIA,Barra do Choça,Hospital Municipal Dr José Maria de Magalhães Neto,"Rua Deocleciano Monteiro, s/nº - Centro",(77) 3436-3025,2722844,Botrópico|Escorpiônico|Aracnídico,ATENDIMENTO=SIM
BA_0018,BA.json,BA,BAHIA,Barreiras,Hospital do Oeste,"Rua do Antigo Aeroporto, 1264 - São Pedro",(77) 3612-9400,3972925,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0019,BA.json,BA,BAHIA,Barrocas,Hospital Municipal Dr. Jose Maria de Magalhaes Neto,Rua Torquato Gomes,(75)3608-2105,4022416,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network
BA_0020,BA.json,BA,BAHIA,Belmonte,Hospital José da Costa Pinto Dantas,"Rua Saldanha da Gama, s/n - Centro",(73) 3287-2991,2413922,Botrópico|Crotálico|Escorpiônico e Araneídico,ATENDIMENTO=SIM
BA_0021,BA.json,BA,BAHIA,Belo Campo,Hospital Municipal Vicente Vieira,"Rua Pacífico Nunes, 100 - Alvorada",(77) 3437-2672,2304953,Aracnídeo|Botrópico|Antirrábico|Escorpiônico,ATENDIMENTO=SIM
BA_0022,BA.json,BA,BAHIA,Biritinga,Unidade Mista de Saúde de Biritinga (Hospital Municipal de Biritinga),"Rua Pedro Teixeiras Brito, 01 – Centro",(75) 3267-2672/2364,2644827,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network
BA_0023,BA.json,BA,BAHIA,Boa Vista do Tupim,Hospital Geral de Boa Vista do Tupim,"Largo da Saúde, s/n - Centro",,2771268,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM; phone marked 'não disponível'
BA_0024,BA.json,BA,BAHIA,Bom Jesus da Lapa,Hospital Municipal Carmela Dutra,"Av . Manoel Novais, 1022 - Centro",(77) 3481-4215,4022718,Botrópico|Crotálico|Escorpiônico e Araneídico,ATENDIMENTO=SIM
BA_0025,BA.json,BA,BAHIA,Bom Jesus da Serra,Hospital Municipal de Bom Jesus da Serra,"Rua Júlio José Alves, s/n - Centro",(77) 3461-1549,4022750,Botrópico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0026,BA.json,BA,BAHIA,Boninal,Hospital Marcus Allan de Castro Rocha,"Av. Brito, s/n - Centro",(75) 3330-2306,2523515,Botrópico|Crotálico|Elapídico|Laquético|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0027,BA.json,BA,BAHIA,Bonito,Maternidade Municipal Deputado José Carlos Araujo,"Praça Cirlene Baraúna, s/n – Centro",(75) 3343-2137,3246558,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0028,BA.json,BA,BAHIA,Boquira,Hospital Municipal de Boquira,"Praça Delegado Mario Rodrigues da Silva, 100 – Centro",(77) 3645-2033,4022807,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0029,BA.json,BA,BAHIA,Botuporã,Hospital Municipal e Maternidade de Botuporã,Rua D. Pedro II 77 9102-5223,(77) 98160-4761,2386305,Botropico e Escorpionico,ATENDIMENTO=SIM
BA_0030,BA.json,BA,BAHIA,Brejões,Hospital Municipal Joana Cajaíba de Andrade,"Trav. Milton Galvão, s/n - Centro",(75) 3654-2129,2801590,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0031,BA.json,BA,BAHIA,Brotas de Macaúbas,Unidade Básica de Saúde 24h de Brotas de Macaúbas (Hosp. Munic. de Brotas de Macaubas),"Praça da Bandeira, 15 – Centro",(77) 3644-2019,6485235,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0032,BA.json,BA,BAHIA,Brumado,Hospital Municipal Professor Magalhães Neto,"Rua Manoel Fernandes, 87 – Jardim Brasil",(77) 3441-6780,2386569,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0033,BA.json,BA,BAHIA,Buritirama,Hospital Maternidade Nossa Senhora da Luz,"Av. Prefeito Arival Viana, 716 - Centro",(77) 3442-2179/2144,2386674,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0034,BA.json,BA,BAHIA,Caatiba,Hospital Municipal de Caatiba,"Rua Augusto Asterio, s/n - Centro",,2386739,Botrópico|Crotálico|Elapídico|Laquético|Escorpiônico|Araneídico,ATENDIMENTO=SIM; phone marked 'não disponível'
BA_0035,BA.json,BA,BAHIA,Cachoeira,Hospital São João de Deus (Santa Casa de Misericórdia de Cachoeira),"Praça Dr. Aristides Milton, s/n - Centro",(75) 3425-4040/4000,2386879,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0036,BA.json,BA,BAHIA,Caém,Hospital Municipal Drª Josefa Monteiro,"Av. Dr. Brouteles, s/n - Centro",(74) 3636-2212,4023463,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network
BA_0037,BA.json,BA,BAHIA,Caetanos,Centro de saúde de Caetanos,"Avenida Tanhaçu, s/nº - Bairro Terra Branca",(77) 98123-6657,2387115,Botrópico|Escoepiônico|Aracnidico e Crotálico,ATENDIMENTO=SIM; source has typo 'Escoepiônico'
BA_0038,BA.json,BA,BAHIA,Caetité,Centro de saúde Dra. Lara Fernandes Teixeira,"R. Rui Barbosa, S/N, Centro",(77)3466 2111,2556901,"Antiescorpiônico. Os demais, são supridos pela rede de frio quando do atendimento de ocorrência, dada a proximidade","ATENDIMENTO=SIM; only Antiescorpiônico stocked, others via cold chain"
BA_0039,BA.json,BA,BAHIA,Caetité,UPA de Caetité,"Rodovia Caetité-Guanambi, s/n - Rancho Alegre",(77) 3454-8061,2557096,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0040,BA.json,BA,BAHIA,Cairu,Unidade Básica de Saúde Salustino Palma,"Praça Santo Antonio, s/n – Cajazeiras",(75) 3653-2027,2387190,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network
BA_0041,BA.json,BA,BAHIA,Caldeirão Grande,Hospital Municipal João Durval Carneiro,"Av. Castro Alves, s/n - Centro",(74) 3634 2426,4023536,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network
BA_0042,BA.json,BA,BAHIA,Camacan,Hospital Dr. Osvaldo Valverde (Fundação Hospital da Mata Atlântica),"Colina das Laranjeiras, 11 - Térreo - Centro",(73) 3283-1788,2601710,"Os soros ficam armazenados na rede de frio, na necessidade são disponibilizados para o Hospital.","ATENDIMENTO=SIM; serums stored in cold chain, released as needed"
BA_0043,BA.json,BA,BAHIA,Camaçari,HGC - Hospital Geral de Camaçari,"Av. Jorge Amado, s/n, Via Parafuso - Jardim Limoeiro",(71) 3621-2277,2388057,Botrópico|Crotálico|Elapídico|Laquético|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0044,BA.json,BA,BAHIA,Camamu,Hospital Municipal de Camamu (Unidade Mista de Saúde Dr. Álvaro Ernesto),"Rua Coronel Francisco Magno, s/n - Centro",(73) 3255-1798,2387514,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network
BA_0045,BA.json,BA,BAHIA,Campo Alegre de Lourdes,Hospital Municipal de Campo Alegre de Lourdes,"Rua Coronel Lindolfo Dias, s/n - Pedro Alcântara",(74) 3533-2264,6600476,Botrópico|Crotálico|Elapídico|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0046,BA.json,BA,BAHIA,Campo Formoso,União Hospitalar São Francisco,"Praça Frei Lino Grasiage, 258 - Centro",(74) 3645-1217,2799839,Botrópico|Crotálico|Elapídico|Laquético|Escorpiônico|Araneídico,ATENDIMENTO=SIM
BA_0047,BA.json,BA,BAHIA,Canápolis,Hospital Municipal Mãe Simoa,"Av. Faustino de Queiroz, s/n - Centro",(77) 3687-2190,2602571,Botrópico|Crotálico|Escorpiônico e Araneídico,ATENDIMENTO=SIM
BA_0048,BA.json,BA,BAHIA,Canavieiras,Hospital Municipal Régis Pacheco,Avenida ACM- s/n-Centro,(73) 3284-2458,2804042,Botrópico,ATENDIMENTO=SIM
BA_0049,BA.json,BA,BAHIA,Candeias,Hospital Municipal de Candeias,"Loteamento Jardim Ouro Negro, s/n - Ouro Negro",(71) 3601-1814,2387581,Botrópico|Crotálico|Escorpiônico e Araneídico,ATENDIMENTO=SIM
BA_0050,BA.json,BA,BAHIA,Cândido Sales,Hospital Municipal Luis Eduardo Magalhães,"Rua José Porto, s/n - Nova Conquista",(77) 3438-1384,2387700,Botrópico|Crotálico|Araneídico,ATENDIMENTO=SIM
BA_0051,BA.json,BA,BAHIA,Cansanção,Hospital Municipal Senhora Santana,"Rua Luis Gomes Buraqueira, 170 - Centro",(75) 3274-1023 / 1220,2387719,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; supplied by cold chain network; row wraps to page 8
