row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode,geocode_status,formatted_address,lat,lng,place_id,partial_match,location_type,result_types,geocode_provider,geocode_attempted_at,review_status,review_reasons
SP_0016,SP.json,SP,SÃO PAULO,Bananal,Unidade Mista de Saúde Mons. Cid França Santos,Avenida Bom Jesus 134 - Centro,(12) 3116-1288/1957,2087642,Botrópico|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,,SÃO PAULO,Bananal,Unidade Mista de Saúde Mons. Cid França Santos,Avenida Bom Jesus 134 - Centro,(12) 3116-1288/1957,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Unidade Mista de Saúde Mons. Cid França Santos, Avenida Bom Jesus 134 - Centro, Bananal, SÃO PAULO, Brasil",,false,OK,"Av. Bom Jesus, 134 - Centro, Bananal - SP, 12850-000, Brasil",-22.681301,-44.3197734,ChIJkUVn74MunAARkS_a6EKMZ7k,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:09Z,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0017,SP.json,SP,SÃO PAULO,Bariri,Santa Casa de Misericórdia de Bariri,"Avenida Coronel Antônio José de Carvalho,409, Vila Santa Terezinha",(14) 36626522,2791676,Escorpiônico,,SÃO PAULO,Bariri,Santa Casa de Misericórdia de Bariri,"Avenida Coronel Antônio José de Carvalho,409, Vila Santa Terezinha",(14) 36626522,Escorpiônico,"Santa Casa de Misericórdia de Bariri, Avenida Coronel Antônio José de Carvalho,409, Vila Santa Terezinha, Bariri, SÃO PAULO, Brasil",,false,OK,"Av. Cel. Antônio José de Carvalho, 409 - Jardim Paraíso, Bariri - SP, 17250-182, Brasil",-22.0700884,-48.7375941,ChIJFW6Hn-9Kv5QRDwhNRKH6wsc,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:09Z,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0018,SP.json,SP,SÃO PAULO,Barra Bonita,HOSPITAL E MATERNIDADE SÃO JOSÉ,"RUA 14 DE DEZEMBRO,490-CENTRO",(14) 36417114,2082632,Escorpiônico,,SÃO PAULO,Barra Bonita,HOSPITAL E MATERNIDADE SÃO JOSÉ,"RUA 14 DE DEZEMBRO,490-CENTRO",(14) 36417114,Escorpiônico,"HOSPITAL E MATERNIDADE SÃO JOSÉ, RUA 14 DE DEZEMBRO,490-CENTRO, Barra Bonita, SÃO PAULO, Brasil",,false,OK,"Rua 14 de Dezembro, 490 - Centro, Barra Bonita - SP, 17340-000, Brasil",-22.4952173,-48.55582990000001,ChIJicNphIhFx5QRfyLmHaYksAk,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:10Z,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0019,SP.json,SP,SÃO PAULO,Barra do Turvo,Pronto Socorro de Barra do Turvo,"Rua Vereador Firmino Pedroso dos Santos, 375 - Boa Esperança",(15) 3578-9420,7631103,Botrópico|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,,SÃO PAULO,Barra do Turvo,Pronto Socorro de Barra do Turvo,"Rua Vereador Firmino Pedroso dos Santos, 375 - Boa Esperança",(15) 3578-9420,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Pronto Socorro de Barra do Turvo, Rua Vereador Firmino Pedroso dos Santos, 375 - Boa Esperança, Barra do Turvo, SÃO PAULO, Brasil",,false,OK,"R. Firmino Pedroso dos Santos, 375 - BOA ESPERANCA, Barra do Turvo - SP, 11955-000, Brasil",-24.7546977,-48.5045661,ChIJL2E_pDCzxJQRJ-HKe6Qe1Hw,true,ROOFTOP,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:10Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0020,SP.json,SP,SÃO PAULO,Barretos,Santa Casa de Barretos,"Avenida 23, 1208 - Centro",(17) 3321-2500,2092611,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,SÃO PAULO,Barretos,Santa Casa de Barretos,"Avenida 23, 1208 - Centro",(17) 3321-2500,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Santa Casa de Barretos, Avenida 23, 1208 - Centro, Barretos, SÃO PAULO, Brasil",,false,OK,"Av. Vinte e Três, 1208 - Centro, Barretos - SP, 14780-320, Brasil",-20.5592525,-48.5737754,ChIJEU-3hDyFu5QRBxu4rY2rk7E,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:10Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0021,SP.json,SP,SÃO PAULO,Batatais,UPA Batatais José Antônio da Silva Neto,"Avenida Moacir Dias de Morais, 525 - Joaquim Marinheiro",(16) 3761-9474 / 9499,6997600,Escorpiônico,,SÃO PAULO,Batatais,UPA Batatais José Antônio da Silva Neto,"Avenida Moacir Dias de Morais, 525 - Joaquim Marinheiro",(16) 3761-9474 / 9499,Escorpiônico,"UPA Batatais José Antônio da Silva Neto, Avenida Moacir Dias de Morais, 525 - Joaquim Marinheiro, Batatais, SÃO PAULO, Brasil",,false,OK,"Avenida Moacir Dias de Moraes - R. Joaquim Marinheiro, 525 - Riachuelo, Batatais - SP, 14300-000, Brasil",-20.9044572,-47.5881648,ChIJbyNF8736uZQRGMk4WEHvFqk,true,ROOFTOP,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:10Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0022,SP.json,SP,SÃO PAULO,Bauru,Pronto Socorro Municipal Central (PSMC),"Rua Rubens Arruda, Qd. 07, s/n",(14) 3104-1160/1166,4047303,Botrópico|Crotálico|Escorpiônico|Lonômico|Loxoscélico|Fonêutrico,,SÃO PAULO,Bauru,Pronto Socorro Municipal Central (PSMC),"Rua Rubens Arruda, Qd. 07, s/n",(14) 3104-1160/1166,"Botrópico, Crotálico, Escorpiônico, Lonômico, Loxoscélico, Fonêutrico","Pronto Socorro Municipal Central (PSMC), Rua Rubens Arruda, Qd. 07, s/n, Bauru, SÃO PAULO, Brasil",,false,OK,"R. Rubens Arruda, quadra 7 - Centro, Bauru - SP, 17015-110, Brasil",-22.3308275,-49.07805930000001,ChIJrQKNzK9nv5QR5elMAazRmao,true,ROOFTOP,city_hall|establishment|local_government_office|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:11Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0023,SP.json,SP,SÃO PAULO,Bauru,UPA Bela Vista,"Rua Marçal de Arruda Campos, Quadra 4-45 - Vila Lemos",(14) 3102-1213/1212/1214/1234,6822576,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico,,SÃO PAULO,Bauru,UPA Bela Vista,"Rua Marçal de Arruda Campos, Quadra 4-45 - Vila Lemos",(14) 3102-1213/1212/1214/1234,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico","UPA Bela Vista, Rua Marçal de Arruda Campos, Quadra 4-45 - Vila Lemos, Bauru, SÃO PAULO, Brasil",,false,OK,"R. Marçal de Arruda Campos, Quadra 4 - Centro, Bauru - SP, 17063-060, Brasil",-22.3087258,-49.0896724,ChIJc5Tx3RFnv5QRiqN0KORrigQ,true,ROOFTOP,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:11Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0024,SP.json,SP,SÃO PAULO,Bebedouro,Hospital Municipal de Bebedouro,"Avenida Raul Furquim, 2010 - Jardim Julia",(17) 3344-8100,2082381,Botrópico|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,SÃO PAULO,Bebedouro,Hospital Municipal de Bebedouro,"Avenida Raul Furquim, 2010 - Jardim Julia",(17) 3344-8100,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital Municipal de Bebedouro, Avenida Raul Furquim, 2010 - Jardim Julia, Bebedouro, SÃO PAULO, Brasil",,false,OK,"Anexo ao Hospital Municipal de Bebedouro - Av. Raul Furquim, 2010 - Jardim Julia, Bebedouro - SP, 14706-045, Brasil",-20.9355481,-48.4964917,ChIJozo49xTku5QRdcRHJo9SzGg,true,ROOFTOP,street_address|subpremise,google_maps_geocoding_v1,2026-04-19T14:58:11Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0025,SP.json,SP,SÃO PAULO,Bertioga,Hospital Municipal de Bertioga,"Praça Vicente Molinari, s/n - Vila Itapanhau",(13) 3319-9900,2083272,Botrópico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Bertioga,Hospital Municipal de Bertioga,"Praça Vicente Molinari, s/n - Vila Itapanhau",(13) 3319-9900,"Botrópico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital Municipal de Bertioga, Praça Vicente Molinari, s/n - Vila Itapanhau, Bertioga, SÃO PAULO, Brasil",,false,OK,"Praça Vicente Molinari, S/n - Vila Itapanhaú, Bertioga - SP, 11250-000, Brasil",-23.8429362,-46.1396987,ChIJoR8FAHH8zZQRDN1EbnOM2XQ,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:11Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0026,SP.json,SP,SÃO PAULO,Birigui,Pronto Socorro Municipal Dr. Alceu Lot,"Rua Luiz Oba, 249 - Patrimônio Silvares",(18) 3638-8580,9200223,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Birigui,Pronto Socorro Municipal Dr. Alceu Lot,"Rua Luiz Oba, 249 - Patrimônio Silvares",(18) 3638-8580,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Pronto Socorro Municipal Dr. Alceu Lot, Rua Luiz Oba, 249 - Patrimônio Silvares, Birigui, SÃO PAULO, Brasil",,false,OK,"R. Luiz Oba, 249 - Vila Silvares, Birigui - SP, 16201-018, Brasil",-21.2813266,-50.3352438,ChIJoUIFfSYVlpQRn8px8q-tfVI,true,ROOFTOP,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:12Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0027,SP.json,SP,SÃO PAULO,Bocaina,Santa casa de Misericórdia de Bocaina,"Rua Cerqueira César,239 - Centro",(14) 3666-1190,2791730,Escorpiônico,,SÃO PAULO,Bocaina,Santa casa de Misericórdia de Bocaina,"Rua Cerqueira César,239 - Centro",(14) 3666-1190,Escorpiônico,"Santa casa de Misericórdia de Bocaina, Rua Cerqueira César,239 - Centro, Bocaina, SÃO PAULO, Brasil",,false,OK,"R. Cerqueira César, 239 - CENTRO, Bocaina - SP, 17240-000, Brasil",-22.1399026,-48.5174746,ChIJW6isdN-kuJQRrIC7i7tZS4c,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:12Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0028,SP.json,SP,SÃO PAULO,Boracéia,Pronto Atendimento Municipal de Boracéia,"Rua Antônio de Freitas Pereira, 300 - Centro",(14)32959105,9276203,Escorpiônico,,SÃO PAULO,Boracéia,Pronto Atendimento Municipal de Boracéia,"Rua Antônio de Freitas Pereira, 300 - Centro",(14)32959105,Escorpiônico,"Pronto Atendimento Municipal de Boracéia, Rua Antônio de Freitas Pereira, 300 - Centro, Boracéia, SÃO PAULO, Brasil",,false,OK,"R. Antônio de Freitas Pereira, 300 - Centro, Boracéia - SP, 17270-000, Brasil",-22.194578,-48.7783567,ChIJNbnfQ41Nv5QRkFB19tktv1I,true,ROOFTOP,premise|street_address,google_maps_geocoding_v1,2026-04-19T14:58:13Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0030,SP.json,SP,SÃO PAULO,Bragança Paulista,Hospital Universitário S. Francisco na Providência de Deus,"Avenida São Francisco de Assis, 218 - Cidade Universitária",(11) 2454-8681,2704900,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Bragança Paulista,Hospital Universitário S. Francisco na Providência de Deus,"Avenida São Francisco de Assis, 218 - Cidade Universitária",(11) 2454-8681,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital Universitário S. Francisco na Providência de Deus, Avenida São Francisco de Assis, 218 - Cidade Universitária, Bragança Paulista, SÃO PAULO, Brasil",,false,OK,"Av. São Francisco de Assis, 260 - Cidade Universitária, Bragança Paulista - SP, 12916-542, Brasil",-22.9807087,-46.5336811,ChIJfXedLzXIzpQRc7Qqt-cpvbM,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:13Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0031,SP.json,SP,SÃO PAULO,Brotas,Hospital Santa Terezinha,"Av. Rui Barbosa, 703 - Centro, Brotas - SP, CEP 17380-000",(14)3653-9100,2665883,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Brotas,Hospital Santa Terezinha,"Av. Rui Barbosa, 703 - Centro, Brotas - SP, CEP 17380-000",(14)3653-9100,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital Santa Terezinha, Av. Rui Barbosa, 703 - Centro, Brotas - SP, CEP 17380-000, Brotas, SÃO PAULO, Brasil",,false,OK,"Av. Rui Barbosa, 703 - Centro, Brotas - SP, 17380-000, Brasil",-22.2863545,-48.12215279999999,ChIJZ29CebR5x5QR6wfXh8KqQ_U,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:14Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0032,SP.json,SP,SÃO PAULO,Buri,Pronto Atendimento Municipal Ítalo Santucci,"Rua Rui Barbosa, 158 - Centro",(15) 3546-1133,6539939,Escorpiônico|Loxoscélico|Fonêutrico,,SÃO PAULO,Buri,Pronto Atendimento Municipal Ítalo Santucci,"Rua Rui Barbosa, 158 - Centro",(15) 3546-1133,"Escorpiônico, Loxoscélico, Fonêutrico","Pronto Atendimento Municipal Ítalo Santucci, Rua Rui Barbosa, 158 - Centro, Buri, SÃO PAULO, Brasil",,false,OK,"R. Rui Barbosa, 158 - Centro, Buri - SP, 18290-000, Brasil",-23.7990563,-48.6007319,ChIJzfvdsjQMxJQRJjT-ADtkEMo,false,ROOFTOP,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:14Z,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0033,SP.json,SP,SÃO PAULO,Buritama,Santa Casa de Misericórdia São Francisco,"Rua Guilherme Guerbas, 353 - Centro",(18) 3691-9535,2079461,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Buritama,Santa Casa de Misericórdia São Francisco,"Rua Guilherme Guerbas, 353 - Centro",(18) 3691-9535,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Misericórdia São Francisco, Rua Guilherme Guerbas, 353 - Centro, Buritama, SÃO PAULO, Brasil",,false,OK,"R. Guilherme Guerbas, 353, Buritama - SP, 15290-000, Brasil",-21.0697313,-50.1499211,ChIJ8yA9-gcllpQRhHi2JfBje_A,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:14Z,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0036,SP.json,SP,SÃO PAULO,Cajati,Hospital Municipal Reynaldo Guerra,"Avenida dos Trabalhadores, s/n - Jardim Central",(13) 3854-8500,2078805,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,,SÃO PAULO,Cajati,Hospital Municipal Reynaldo Guerra,"Avenida dos Trabalhadores, s/n - Jardim Central",(13) 3854-8500,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Municipal Reynaldo Guerra, Avenida dos Trabalhadores, s/n - Jardim Central, Cajati, SÃO PAULO, Brasil",,false,OK,"R. Antonio Domingues Brechó, 116 - Centro, Cajati - SP, 11950-000, Brasil",-24.7224017,-48.1106306,ChIJoXurBpop25QRcjxsE_uTh0k,true,ROOFTOP,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:15Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0037,SP.json,SP,SÃO PAULO,Cajuru,CS II Centro de Saúde de Cajuru,"Rua Capitão José F. Diniz, 473 - Centro",(16) 3667-9947,2022451,Botrópico|Crotálico|Escorpiônico,,SÃO PAULO,Cajuru,CS II Centro de Saúde de Cajuru,"Rua Capitão José F. Diniz, 473 - Centro",(16) 3667-9947,"Botrópico, Crotálico, Escorpiônico","CS II Centro de Saúde de Cajuru, Rua Capitão José F. Diniz, 473 - Centro, Cajuru, SÃO PAULO, Brasil",,false,OK,"R. Cap. José Ferreira Diniz, 473 - CENTRO, Cajuru - SP, 14240-000, Brasil",-21.2744383,-47.3057645,ChIJw3P13xF4t5QRins835BQp5s,true,ROOFTOP,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:16Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0038,SP.json,SP,SÃO PAULO,Campinas,Complexo Hospitalar Prefeito Edivaldo Orsi,"Avenida Ruy Rodrigues, 3434 - Jardim Yeda",(19) 3772-8347/8373,6053858,Escorpiônico,,SÃO PAULO,Campinas,Complexo Hospitalar Prefeito Edivaldo Orsi,"Avenida Ruy Rodrigues, 3434 - Jardim Yeda",(19) 3772-8347/8373,Escorpiônico,"Complexo Hospitalar Prefeito Edivaldo Orsi, Avenida Ruy Rodrigues, 3434 - Jardim Yeda, Campinas, SÃO PAULO, Brasil",,false,OK,"Av. Ruy Rodriguez, 3434 - Recanto do Sol I, Campinas - SP, 13056-679, Brasil",-22.9594525,-47.1254296,ChIJGa178s_JyJQR9otRiUPeVjY,true,ROOFTOP,street_address,google_maps_geocoding_v1,2026-04-19T14:58:16Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0039,SP.json,SP,SÃO PAULO,Campinas,Hospital das Clínicas da UNICAMP – CCI,"Rua Vital Brazil, 251 - Barão Geraldo",(19) 3521-6700/7555,2079798,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,SÃO PAULO,Campinas,Hospital das Clínicas da UNICAMP – CCI,"Rua Vital Brazil, 251 - Barão Geraldo",(19) 3521-6700/7555,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital das Clínicas da UNICAMP – CCI, Rua Vital Brazil, 251 - Barão Geraldo, Campinas, SÃO PAULO, Brasil",,false,OK,"R. Vital Brasil, 251 - Cidade Universitária, Campinas - SP, 13083-888, Brasil",-22.8269585,-47.064116,ChIJAbiPt6XGyJQRiHcTeuGEmmY,true,ROOFTOP,doctor|establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:16Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0041,SP.json,SP,SÃO PAULO,Cananéia,Unidade Mista,"Rua Luiz Wilson Barbosa, s/n - Retiro das Caravelas",(13) 3851-1419,2081822,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,,SÃO PAULO,Cananéia,Unidade Mista,"Rua Luiz Wilson Barbosa, s/n - Retiro das Caravelas",(13) 3851-1419,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Unidade Mista, Rua Luiz Wilson Barbosa, s/n - Retiro das Caravelas, Cananéia, SÃO PAULO, Brasil",,false,OK,"Av. Pinta, 615 - Retiro das Caravelas, Cananéia - SP, 11990-000, Brasil",-25.0017661,-47.9316095,ChIJnxPhgHDl2pQRYwlVNa2sODU,true,ROOFTOP,establishment|lodging|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:17Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0042,SP.json,SP,SÃO PAULO,Capão Bonito,Santa Casa de Capão Bonito,"Rua Dona Auta de Camargo Lírio, 51 - Centro",(15) 3542-1532,2079097,Botrópico|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,,SÃO PAULO,Capão Bonito,Santa Casa de Capão Bonito,"Rua Dona Auta de Camargo Lírio, 51 - Centro",(15) 3542-1532,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Santa Casa de Capão Bonito, Rua Dona Auta de Camargo Lírio, 51 - Centro, Capão Bonito, SÃO PAULO, Brasil",,false,OK,"R. Dona Auta de Camargo Lírio, 51 - DENTRO DA SANTA CASA, Capão Bonito - SP, 18300-230, Brasil",-24.0074603,-48.3469375,ChIJBagyeCZcxJQR99tj5ZmwWnI,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:17Z,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0044,SP.json,SP,SÃO PAULO,Caraguatatuba,UPA de Caraguatatuba,"Avenida Maranhão, 451 - Jd. Primavera",(12) 3897-2100,7184689,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,SÃO PAULO,Caraguatatuba,UPA de Caraguatatuba,"Avenida Maranhão, 451 - Jd. Primavera",(12) 3897-2100,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","UPA de Caraguatatuba, Avenida Maranhão, 451 - Jd. Primavera, Caraguatatuba, SÃO PAULO, Brasil",,false,OK,"Av. Maranhão, 451 - Jardim Primavera, Caraguatatuba - SP, 11660-690, Brasil",-23.6270008,-45.4180845,ChIJ704tDHNjzZQRe_gQoMcw_wc,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:18Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0045,SP.json,SP,SÃO PAULO,Castilho,Hospital e Maternidade José Fortuna,"Rua Nagib Muhana Zahi, 457 - Centro",(18) 3741-1580,2079216,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Castilho,Hospital e Maternidade José Fortuna,"Rua Nagib Muhana Zahi, 457 - Centro",(18) 3741-1580,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital e Maternidade José Fortuna, Rua Nagib Muhana Zahi, 457 - Centro, Castilho, SÃO PAULO, Brasil",,false,OK,"Rua Nagib Muhana - Av. Samira Zahr, 457, Castilho - SP, 16920-000, Brasil",-20.8722895,-51.4870923,ChIJpwn5tBO3kJQRNsT2yNUInmo,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:18Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0046,SP.json,SP,SÃO PAULO,Catanduva,Hosp. Padre Albino,"Rua Belém, 519 - Centro",(17) 3311-3023/3000,2089327,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Catanduva,Hosp. Padre Albino,"Rua Belém, 519 - Centro",(17) 3311-3023/3000,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Hosp. Padre Albino, Rua Belém, 519 - Centro, Catanduva, SÃO PAULO, Brasil",,false,OK,"R. Belém, 519 - Centro, Catanduva - SP, 15800-280, Brasil",-21.141027,-48.97585710000001,ChIJN3nA3GYevJQRzbpzdBF0lOc,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:19Z,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0047,SP.json,SP,SÃO PAULO,Clementina,Associação Hospitalar de Clementina,"Rua Francisco Vasquez, 01 - Centro",(18) 3658-1142,2080982,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Clementina,Associação Hospitalar de Clementina,"Rua Francisco Vasquez, 01 - Centro",(18) 3658-1142,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Associação Hospitalar de Clementina, Rua Francisco Vasquez, 01 - Centro, Clementina, SÃO PAULO, Brasil",,false,OK,"R. Enzo Bruno Carramaschi, 01 - Centro, Clementina - SP, 16250-000, Brasil",-21.5568573,-50.4474022,ChIJU5GKnmF2lpQRh-QKeLL6qgA,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:19Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0048,SP.json,SP,SÃO PAULO,Colina,Hospital José Venâncio,"Praça Lamounier de Andrade, 126 - Centro",(17) 3341-1125,2095912,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Colina,Hospital José Venâncio,"Praça Lamounier de Andrade, 126 - Centro",(17) 3341-1125,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital José Venâncio, Praça Lamounier de Andrade, 126 - Centro, Colina, SÃO PAULO, Brasil",,false,OK,"Praça Dr. Lamounier de Andrade, 126, Colina - SP, 14770-013, Brasil",-20.7154886,-48.54568099999999,ChIJre10pL2Su5QRMEdy_K9JAO0,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:19Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
SP_0050,SP.json,SP,SÃO PAULO,Conchas,Hospital Municipal de Conchas,"Rua Alexandre José, 87 - Centro",(14) 3845-8400,2700204,Escorpiônico,,SÃO PAULO,Conchas,Hospital Municipal de Conchas,"Rua Alexandre José, 87 - Centro",(14) 3845-8400,Escorpiônico,"Hospital Municipal de Conchas, Rua Alexandre José, 87 - Centro, Conchas, SÃO PAULO, Brasil",,false,OK,"R. Alexandre José, 87 - Centro, Conchas - SP, 18570-000, Brasil",-23.0181824,-48.01144060000001,ChIJh05oKWVexpQRK8BRh1VMNlQ,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:20Z,auto_accept,ROOFTOP + in Brazil + state-consistent
