row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode,geocode_status,formatted_address,lat,lng,place_id,partial_match,location_type,result_types,geocode_provider,geocode_attempted_at,original_formatted_address,original_lat,original_lng,original_place_id,original_partial_match,original_location_type,original_review_reasons,repair_applied,repair_source,repair_outcome,final_status,publish_policy
ES_0037,ES.json,ES,ESPÍRITO SANTO,Marilândia,Pronto Atendimento de Marilandia - Policlínica Vereador Elio Bertolo,"Rua Angela Saverginni, 265 - Centro",(27) 3724-2970/2983,2484633,Escorpiônico|Botrópico,,ESPÍRITO SANTO,Marilândia,Pronto Atendimento de Marilandia - Policlínica Vereador Elio Bertolo,"Rua Angela Saverginni, 265 - Centro",(27) 3724-2970/2983,"Escorpiônico, Botrópico","Pronto Atendimento de Marilandia - Policlínica Vereador Elio Bertolo, Rua Angela Saverginni, 265 - Centro, Marilândia, ESPÍRITO SANTO, Brasil",,false,OK,"R. Ângela Savergnini - Marilândia, ES, 29725-000, Brasil",-19.410656,-40.5426454,ChIJY3YrzGhTtgAR9eXA3yE6-uw,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:50:48Z,,,,,,,,false,,,retry_queue,publish
ES_0038,ES.json,ES,ESPÍRITO SANTO,Mimoso do Sul,Hospital Apóstolo Pedro - HAP,"Rua Cecilino de Melo Portinho, 193 - Centro",(28) 3555-1566,2448173,Fonêutrico|Loxoscélico|Escorpiônico|Botrópico,,ESPÍRITO SANTO,Mimoso do Sul,Hospital Apóstolo Pedro - HAP,"Rua Cecilino de Melo Portinho, 193 - Centro",(28) 3555-1566,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hospital Apóstolo Pedro - HAP, Rua Cecilino de Melo Portinho, 193 - Centro, Mimoso do Sul, ESPÍRITO SANTO, Brasil",,false,OK,"Rua Ceciliano de Rua Fernando de Melo Portinho, 193 - Centro, Mimoso do Sul - ES, 29400-000, Brasil",-21.066219,-41.362162,ChIJJ7XNC1UHvAARLbmVzdOoRK8,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:50:48Z,,,,,,,,false,,,retry_queue,publish
ES_0046,ES.json,ES,ESPÍRITO SANTO,Pinheiros,Hospital Municipal de Pinheiros - HP,"Rua Dr. Lobato, s/n - Centro",(27) 3765-2155,2484366,Escorpiônico|Botrópico,,ESPÍRITO SANTO,Pinheiros,Hospital Municipal de Pinheiros - HP,"Rua Dr. Lobato, s/n - Centro",(27) 3765-2155,"Escorpiônico, Botrópico","Hospital Municipal de Pinheiros - HP, Rua Dr. Lobato, s/n - Centro, Pinheiros, ESPÍRITO SANTO, Brasil",,false,OK,"Rua Dr. Lobato - Pinheiros, ES, 29980-000, Brasil",-18.4100253,-40.2150522,ChIJt3p6tBGatQARGVz-eTEJPpE,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:50:50Z,,,,,,,,false,,,retry_queue,publish
ES_0048,ES.json,ES,ESPÍRITO SANTO,Rio Bananal,Hospital e Maternidade Alfredo Pinto Santana,"Rua João Cipriano, 500 - São Sebastião",(27) 3265-1101,2494345,Fonêutrico|Loxoscélico|Escorpiônico|Botrópico,,ESPÍRITO SANTO,Rio Bananal,Hospital e Maternidade Alfredo Pinto Santana,"Rua João Cipriano, 500 - São Sebastião",(27) 3265-1101,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hospital e Maternidade Alfredo Pinto Santana, Rua João Cipriano, 500 - São Sebastião, Rio Bananal, ESPÍRITO SANTO, Brasil",,false,OK,"R. Alfredo Pinto Santana, 500 - Rio Bananal, ES, 29920-000, Brasil",-19.269768,-40.3154504,EkJSLiBBbGZyZWRvIFBpbnRvIFNhbnRhbmEsIDUwMCAtIFJpbyBCYW5hbmFsLCBFUywgMjk5MjAtMDAwLCBCcmF6aWwiMRIvChQKEgkjIeDnUke2ABGWPx0Zv-3AjBD0AyoUChIJceTFRkNHtgARfLLD_rt3lBw,true,RANGE_INTERPOLATED,street_address,google_maps_geocoding_v1,2026-04-19T14:50:51Z,,,,,,,,false,,,retry_queue,publish
ES_0049,ES.json,ES,ESPÍRITO SANTO,Santa Leopoldina,Hospital Evangélico de Santa Leopoldina - HESL,"Ladeira Vereadora Rosalina Ribeiro Nunes, 1000",(27) 3266-1131,2599899,Fonêutrico|Loxoscélico|Escorpiônico|Botrópico,,ESPÍRITO SANTO,Santa Leopoldina,Hospital Evangélico de Santa Leopoldina - HESL,"Ladeira Vereadora Rosalina Ribeiro Nunes, 1000",(27) 3266-1131,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hospital Evangélico de Santa Leopoldina - HESL, Ladeira Vereadora Rosalina Ribeiro Nunes, 1000, Santa Leopoldina, ESPÍRITO SANTO, Brasil",,false,OK,"Rodovia Bernardino Monteiro, s/n - Centro, Santa Leopoldina - ES, 29640-000, Brasil",-20.0981368,-40.5268023,ChIJBX0SAnApuAAR6otDTJ-Q3Pk,true,ROOFTOP,establishment|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:50:51Z,,,,,,,,false,,,retry_queue,publish
ES_0052,ES.json,ES,ESPÍRITO SANTO,São Domingos do Norte,Pronto Atendimento Eugenio Malacarne,"Rua Valeriano Sebastião Pagani, s/n - Centro",(27) 3742 - 1034,2445638,Escorpiônico|Botrópico,,ESPÍRITO SANTO,São Domingos do Norte,Pronto Atendimento Eugenio Malacarne,"Rua Valeriano Sebastião Pagani, s/n - Centro",(27) 3742 - 1034,"Escorpiônico, Botrópico","Pronto Atendimento Eugenio Malacarne, Rua Valeriano Sebastião Pagani, s/n - Centro, São Domingos do Norte, ESPÍRITO SANTO, Brasil",,false,OK,"R. Valeriano Sebastião Pagani, São Domingos do Norte - ES, 29745-000, Brasil",-19.144631,-40.6217846,ChIJ0eqxhHNftgARssOsGWxkjgY,true,GEOMETRIC_CENTER,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:50:52Z,,,,,,,,false,,,retry_queue,publish
ES_0053,ES.json,ES,ESPÍRITO SANTO,São Gabriel da Palha,Hospital Dr Fernando Serra – HFS,"Rua 14 De Maio, 90 - Centro",(27) 3727-1387,2448807,Fonêutrico|Loxoscélico|Escorpiônico|Botrópico,,ESPÍRITO SANTO,São Gabriel da Palha,Hospital Dr Fernando Serra – HFS,"Rua 14 De Maio, 90 - Centro",(27) 3727-1387,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hospital Dr Fernando Serra – HFS, Rua 14 De Maio, 90 - Centro, São Gabriel da Palha, ESPÍRITO SANTO, Brasil",,false,OK,"R. 14 de Maio - Glória, São Gabriel da Palha - ES, 29780-000, Brasil",-19.0203254,-40.5333482,ChIJbZJ22WlktgARfnLTlDFpdr8,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:50:53Z,,,,,,,,false,,,retry_queue,publish
ES_0054,ES.json,ES,ESPÍRITO SANTO,São José do Calçado,Hospital São José,"Rua Dr. José Fernando Medina, s/n - Centro",(28) 3556-2800,2547317,Fonêutrico|Loxoscélico|Escorpiônico|Botrópico,,ESPÍRITO SANTO,São José do Calçado,Hospital São José,"Rua Dr. José Fernando Medina, s/n - Centro",(28) 3556-2800,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hospital São José, Rua Dr. José Fernando Medina, s/n - Centro, São José do Calçado, ESPÍRITO SANTO, Brasil",,false,OK,"Rua Álvaro Fernandes Medina - São José do Calçado, ES, 29470-000, Brasil",-21.0247476,-41.6560535,ChIJmVYfYUt0vAARLh1DsvJAKMw,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:50:53Z,,,,,,,,false,,,retry_queue,publish
ES_0055,ES.json,ES,ESPÍRITO SANTO,São Mateus,Hospital Roberto A. Silvares - HRAS,"Avenida Othovarino Duarte Santos, Km 02 - Parque Washington",(27) 3767-7540,2550687,Fonêutrico|Loxoscélico|Escorpiônico|Botrópico|Crotálico|Elapídico,,ESPÍRITO SANTO,São Mateus,Hospital Roberto A. Silvares - HRAS,"Avenida Othovarino Duarte Santos, Km 02 - Parque Washington",(27) 3767-7540,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico, Crotálico, Elapídico","Hospital Roberto A. Silvares - HRAS, Avenida Othovarino Duarte Santos, Km 02 - Parque Washington, São Mateus, ESPÍRITO SANTO, Brasil",,false,OK,"Rod. Othovarino Duarte Santos - São Mateus, ES, 29936-600, Brasil",-18.7275523,-39.8301411,ChIJlXRqipgNygARzaDT4CrkSig,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:50:53Z,,,,,,,,false,,,retry_queue,publish
ES_0056,ES.json,ES,ESPÍRITO SANTO,São Roque do Canaã,Unidade de Saúde Ethevaldo Francisco Roldi,"Rua Olivio Perini, 107 - Cinco Casinhas",(27) 3729-1775,2569191,Escorpiônico|Botrópico,,ESPÍRITO SANTO,São Roque do Canaã,Unidade de Saúde Ethevaldo Francisco Roldi,"Rua Olivio Perini, 107 - Cinco Casinhas",(27) 3729-1775,"Escorpiônico, Botrópico","Unidade de Saúde Ethevaldo Francisco Roldi, Rua Olivio Perini, 107 - Cinco Casinhas, São Roque do Canaã, ESPÍRITO SANTO, Brasil",,false,OK,"R. Olivio Perini - São Roque do Canaã, ES, 29665-000, Brasil",-19.7375361,-40.6554282,ChIJlXZgzhR1twARQ69n8Kk3_oY,true,GEOMETRIC_CENTER,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:50:54Z,,,,,,,,false,,,retry_queue,publish
GO_0001,GO.json,GO,GOIÁS,Acreúna,Hospital Público Municipal Rosulino Campos B. de Minas,Avenida São Felipe Area Remanescente S/N Setor Campestre - CEP:75960-000,(64) 3645-8010,2437570,Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Acreúna,Hospital Público Municipal Rosulino Campos B. de Minas,Avenida São Felipe Area Remanescente S/N Setor Campestre - CEP:75960-000,(64) 3645-8010,"Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Público Municipal Rosulino Campos B. de Minas, Avenida São Felipe Area Remanescente S/N Setor Campestre - CEP:75960-000, Acreúna, GOIÁS, Brasil",,false,OK,"Av. São Felipe, Acreúna - GO, 75960-000, Brasil",-17.3934559,-50.3717794,ChIJtyJcqjxCYJMR2Obqsy7qZ04,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:50:56Z,,,,,,,,false,,,retry_queue,publish
GO_0002,GO.json,GO,GOIÁS,Água Fria de Goiás,Centro de Saúde de Água Fria de Goiás,"Rua Zaida Pinto Boaventura, s/n - Centro",(62) 3464-1342,2361507,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Água Fria de Goiás,Centro de Saúde de Água Fria de Goiás,"Rua Zaida Pinto Boaventura, s/n - Centro",(62) 3464-1342,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Centro de Saúde de Água Fria de Goiás, Rua Zaida Pinto Boaventura, s/n - Centro, Água Fria de Goiás, GOIÁS, Brasil",,false,OK,"R. Zaida Pinto Boaventura - Água Fria de Goiás, GO, 73780-000, Brasil",-14.9826793,-47.786203,ChIJlf_8_8jAWpMR43tq8Ow8K7Q,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:50:56Z,,,,,,,,false,,,retry_queue,publish
GO_0007,GO.json,GO,GOIÁS,Aporé,Hospital Municipal Dr. José Quaranta Filho,"Avenida João Nunes, 301 - Centro",(64) 3644-1164,2442752,Crotálico|Fonêutrico|Loxoscélico|Escorpiônico,,GOIÁS,Aporé,Hospital Municipal Dr. José Quaranta Filho,"Avenida João Nunes, 301 - Centro",(64) 3644-1164,"Crotálico, Fonêutrico, Loxoscélico, Escorpiônico","Hospital Municipal Dr. José Quaranta Filho, Avenida João Nunes, 301 - Centro, Aporé, GOIÁS, Brasil",,false,OK,"Av. João Nunes, Aporé - GO, 75825-000, Brasil",-18.9672535,-51.9269428,ChIJBckkrhpanJQR85iyJ6EjE0w,false,GEOMETRIC_CENTER,establishment|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:50:58Z,,,,,,,,false,,,watchlist,publish
GO_0008,GO.json,GO,GOIÁS,Barro alto,Hospital Municipal de Barro Alto,"Avenida Pedra de Fogo, s/n - Alfredo Sebastião BA",(62) 3347-6608/6622,2381885,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,,GOIÁS,Barro alto,Hospital Municipal de Barro Alto,"Avenida Pedra de Fogo, s/n - Alfredo Sebastião BA",(62) 3347-6608/6622,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico, Elapídico","Hospital Municipal de Barro Alto, Avenida Pedra de Fogo, s/n - Alfredo Sebastião BA, Barro alto, GOIÁS, Brasil",,false,OK,"Barro Alto - GO, 76390-000, Brasil",-14.9718141,-48.9161034,ChIJWWWqfmy0XJMRh5zRCQIs-2c,true,APPROXIMATE,administrative_area_level_2|political,google_maps_geocoding_v1,2026-04-19T14:50:58Z,,,,,,,,false,,,retry_queue,publish
GO_0013,GO.json,GO,GOIÁS,Caiapônia,Hospital Municipal Adão Nazir Martins Silva,"Rua Dom Pedro I Esq./ Av Américo Ferna, s/n - Vila Nova",(64) 3663-1043,9135499,Botrópico|Crotálico|Fonêutrico|Loxoscélico|Escorpiônico,,GOIÁS,Caiapônia,Hospital Municipal Adão Nazir Martins Silva,"Rua Dom Pedro I Esq./ Av Américo Ferna, s/n - Vila Nova",(64) 3663-1043,"Botrópico, Crotálico, Fonêutrico, Loxoscélico, Escorpiônico","Hospital Municipal Adão Nazir Martins Silva, Rua Dom Pedro I Esq./ Av Américo Ferna, s/n - Vila Nova, Caiapônia, GOIÁS, Brasil",,false,OK,"R. Dom Pedro I, Caiapônia - GO, 75850-000, Brasil",-16.955531,-51.8049322,EjJSLiBEb20gUGVkcm8gSSwgQ2FpYXDDtG5pYSAtIEdPLCA3NTg1MC0wMDAsIEJyYXppbCIuKiwKFAoSCUtMfnfZjmOTEYI-8Igf1u43EhQKEglTxYHXJ49jkxFeJPiyLckzjA,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:51:00Z,,,,,,,,false,,,retry_queue,publish
GO_0015,GO.json,GO,GOIÁS,Campinorte,Hospital Municipal de Campinorte,"Avenida Central, s/n - Centro",(62) 3447-3421,2384086,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Campinorte,Hospital Municipal de Campinorte,"Avenida Central, s/n - Centro",(62) 3447-3421,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Campinorte, Avenida Central, s/n - Centro, Campinorte, GOIÁS, Brasil",,false,OK,"Av. Central, Campinorte - GO, 76410-000, Brasil",-14.3141971,-49.152845,ChIJu1lKKd2kQ5MRv2yQ1ZwPcaU,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:51:00Z,,,,,,,,false,,,retry_queue,publish
GO_0024,GO.json,GO,GOIÁS,Corumbaíba,Hospital Municipal de Corumbaíba,"Rua 5, s/n - Centro",(64) 3447-7029,2436906,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Corumbaíba,Hospital Municipal de Corumbaíba,"Rua 5, s/n - Centro",(64) 3447-7029,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Corumbaíba, Rua 5, s/n - Centro, Corumbaíba, GOIÁS, Brasil",,false,OK,"R. Cinco, Corumbaíba - GO, 75680-000, Brasil",-18.142592,-48.5604313,ChIJxSm-S4bPppQRznaTKYUwHkc,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:51:03Z,,,,,,,,false,,,retry_queue,publish
GO_0031,GO.json,GO,GOIÁS,Formosa,UPA Formosa,Via 26 A. s/n - Setor Sul,(61)3981-1108,6722253,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,,GOIÁS,Formosa,UPA Formosa,Via 26 A. s/n - Setor Sul,(61)3981-1108,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico, Elapídico","UPA Formosa, Via 26 A. s/n - Setor Sul, Formosa, GOIÁS, Brasil",,false,OK,"VIA 26 A, S/N - St. Sul, Formosa - GO, 73802-005, Brasil",-15.561763,-47.338207,ChIJdfZlZFyiUJMRZFDL2ckoG5E,true,GEOMETRIC_CENTER,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:05Z,,,,,,,,false,,,retry_queue,publish
GO_0032,GO.json,GO,GOIÁS,Goianésia,Hospital Municipal Irmâ Fanny Duran,"Rua 33 Esq. C/ 14, 416 - Centro",(62) 3935-1038/1039,2534584,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Goianésia,Hospital Municipal Irmâ Fanny Duran,"Rua 33 Esq. C/ 14, 416 - Centro",(62) 3935-1038/1039,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal Irmâ Fanny Duran, Rua 33 Esq. C/ 14, 416 - Centro, Goianésia, GOIÁS, Brasil",,false,OK,"Rua 14, S/N Entre as Ruas 33 e 31 - Centro, Goianésia - GO, 76380-000, Brasil",-15.3298687,-49.1157994,ChIJ1TxCuPPBXJMR8FvXJZxYZXU,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:05Z,,,,,,,,false,,,retry_queue,publish
GO_0034,GO.json,GO,GOIÁS,Goiás,Hospital de Caridade São Pedro D'alcântara,"Rua Dr. Couto Magalhães, s/n - Centro",(62) 3371-5150,2343525,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Goiás,Hospital de Caridade São Pedro D'alcântara,"Rua Dr. Couto Magalhães, s/n - Centro",(62) 3371-5150,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital de Caridade São Pedro D'alcântara, Rua Dr. Couto Magalhães, s/n - Centro, Goiás, GOIÁS, Brasil",,false,OK,"R. Couto Magalhães - Centro, Goiás - GO, 76600-000, Brasil",-15.932899,-50.141593,ChIJs8UqZAZ5Z5MRyO9qL2m0yvs,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:06Z,,,,,,,,false,,,retry_queue,publish
GO_0040,GO.json,GO,GOIÁS,Inhumas,UPA Lázaro Alberto de Moraes,"Rua Rui Barbosa, s/n - Centro",(62) 3511-2266,7989458,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,,GOIÁS,Inhumas,UPA Lázaro Alberto de Moraes,"Rua Rui Barbosa, s/n - Centro",(62) 3511-2266,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico, Elapídico","UPA Lázaro Alberto de Moraes, Rua Rui Barbosa, s/n - Centro, Inhumas, GOIÁS, Brasil",,false,OK,"R. Rui Barbosa, Inhumas - GO, 75400-000, Brasil",-16.3625659,-49.4999636,ChIJU2J6J2l4XpMRc3johoAhsc0,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:51:08Z,,,,,,,,false,,,retry_queue,publish
GO_0042,GO.json,GO,GOIÁS,Iporá,UPA,"Avenida São Paulo, s/n - Mato Grosso",(64) 3603-7276,9541004,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Iporá,UPA,"Avenida São Paulo, s/n - Mato Grosso",(64) 3603-7276,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","UPA, Avenida São Paulo, s/n - Mato Grosso, Iporá, GOIÁS, Brasil",,false,OK,"Av. São Paulo - Mato Grosso, Iporá - GO, 76200-000, Brasil",-16.4331398,-51.123539,EjxBdi4gU8OjbyBQYXVsbyAtIE1hdG8gR3Jvc3NvLCBJcG9yw6EgLSBHTywgNzYyMDAtMDAwLCBCcmF6aWwiLiosChQKEgmTqouUsL1mkxHfL12y4qAfsxIUChIJQbpuBrS9ZpMRJFqqkRkZU4w,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:51:08Z,,,,,,,,false,,,retry_queue,publish
GO_0043,GO.json,GO,GOIÁS,Itaberaí,Hospital Dr. Gilberto da Silva Caldas,"Avenida José Albino Lagares, s/n - Vila Leonor",(62) 3375-1476 /99815-4943,2382482,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Itaberaí,Hospital Dr. Gilberto da Silva Caldas,"Avenida José Albino Lagares, s/n - Vila Leonor",(62) 3375-1476 /99815-4943,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Dr. Gilberto da Silva Caldas, Avenida José Albino Lagares, s/n - Vila Leonor, Itaberaí, GOIÁS, Brasil",,false,OK,"Itaberaí, GO, 76630-000, Brasil",-16.024951,-49.801679,ChIJUX86BHGRXZMR2NhLMqyjkRo,true,APPROXIMATE,locality|political,google_maps_geocoding_v1,2026-04-19T14:51:09Z,,,,,,,,false,,,retry_queue,publish
GO_0049,GO.json,GO,GOIÁS,Jussara,Hospital Municipal Dr. Abiud Ponciano Dias,"Avenida Presidente Prudente, 204 - Setor Guanabara",(62) 3373-2050,3795292,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Jussara,Hospital Municipal Dr. Abiud Ponciano Dias,"Avenida Presidente Prudente, 204 - Setor Guanabara",(62) 3373-2050,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal Dr. Abiud Ponciano Dias, Avenida Presidente Prudente, 204 - Setor Guanabara, Jussara, GOIÁS, Brasil",,false,OK,"R. Pres. Prudente, 204 - Jussara, GO, 76270-000, Brasil",-15.8645592,-50.8661106,EjdSLiBQcmVzLiBQcnVkZW50ZSwgMjA0IC0gSnVzc2FyYSwgR08sIDc2MjcwLTAwMCwgQnJhemlsIjESLwoUChIJC9QCrEBFZpMRdiBClXqqwMgQzAEqFAoSCSP_VHBHRWaTEcPayUR2upbi,true,RANGE_INTERPOLATED,street_address,google_maps_geocoding_v1,2026-04-19T14:51:10Z,,,,,,,,false,,,retry_queue,publish
GO_0052,GO.json,GO,GOIÁS,Mara Rosa,Hospital Municipal José Inocencio Oliveira de Mara Rosa,"Rua Rio de Janeiro, s/n - Vila União",(62) 3366-1764,2569671,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Mara Rosa,Hospital Municipal José Inocencio Oliveira de Mara Rosa,"Rua Rio de Janeiro, s/n - Vila União",(62) 3366-1764,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal José Inocencio Oliveira de Mara Rosa, Rua Rio de Janeiro, s/n - Vila União, Mara Rosa, GOIÁS, Brasil",,false,OK,"R. Rio de Janeiro, Mara Rosa - GO, Brasil",-14.0224185,-49.1781839,ChIJHU1ZGBTFQ5MR2AYNIAzpP08,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:51:11Z,,,,,,,,false,,,retry_queue,publish
GO_0054,GO.json,GO,GOIÁS,Mineiros,UPA 24 hs,"Rua 4 esq/Avenida 5 C, s/n - Marcelino Teodoro",(64) 3661-0303,7813767,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,,GOIÁS,Mineiros,UPA 24 hs,"Rua 4 esq/Avenida 5 C, s/n - Marcelino Teodoro",(64) 3661-0303,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico, Elapídico","UPA 24 hs, Rua 4 esq/Avenida 5 C, s/n - Marcelino Teodoro, Mineiros, GOIÁS, Brasil",,false,OK,"R. Quatro, Mineiros - GO, 75832-514, Brasil",-17.5780862,-52.5460744,ChIJJRrYnU4vY5MRXzDrjGGy_AA,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:51:12Z,,,,,,,,false,,,retry_queue,publish
GO_0057,GO.json,GO,GOIÁS,Mozarlândia,Hospital Municipal de Mozarlândia,"Rua São Paulo, s/n - Centro",(62) 3348-7657,2535165,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Mozarlândia,Hospital Municipal de Mozarlândia,"Rua São Paulo, s/n - Centro",(62) 3348-7657,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Mozarlândia, Rua São Paulo, s/n - Centro, Mozarlândia, GOIÁS, Brasil",,false,OK,"R. São Paulo, Mozarlândia - GO, 76700-000, Brasil",-14.750471,-50.5753174,ChIJBRjvczhTaJMR-tuqpUgMcuA,false,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:13Z,,,,,,,,false,,,watchlist,publish
GO_0058,GO.json,GO,GOIÁS,Mundo Novo,Hospital Municipal Mundo Novo,"Rua Cascalheira c/ Avenida Acre, s/n - Gabriel Falchi",(62) 3391-3177,2333988,Botrópico|Crotálico|Elapídico|Escorpiônico,,GOIÁS,Mundo Novo,Hospital Municipal Mundo Novo,"Rua Cascalheira c/ Avenida Acre, s/n - Gabriel Falchi",(62) 3391-3177,"Botrópico, Crotálico, Elapídico, Escorpiônico","Hospital Municipal Mundo Novo, Rua Cascalheira c/ Avenida Acre, s/n - Gabriel Falchi, Mundo Novo, GOIÁS, Brasil",,false,OK,"R. Gabriel Falchi, Mundo Novo - GO, 76530-000, Brasil",-13.7723526,-50.2790214,ChIJt-PLerEUapMRxXzSPTMz5SY,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:51:13Z,,,,,,,,false,,,retry_queue,publish
GO_0059,GO.json,GO,GOIÁS,Niquelândia,Hospital e Maternidade Santa Efigênia,"Avenida Anhanguera, 86 - Setor Belo Horizonte",(62) 3354-2254/4035,2534789,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,,GOIÁS,Niquelândia,Hospital e Maternidade Santa Efigênia,"Avenida Anhanguera, 86 - Setor Belo Horizonte",(62) 3354-2254/4035,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico, Elapídico","Hospital e Maternidade Santa Efigênia, Avenida Anhanguera, 86 - Setor Belo Horizonte, Niquelândia, GOIÁS, Brasil",,false,OK,"Av. Anhanguera, 86 - Planalto, Niquelândia - GO, 76420-000, Brasil",-14.4663624,-48.4580748,EkNBdi4gQW5oYW5ndWVyYSwgODYgLSBQbGFuYWx0bywgTmlxdWVsw6JuZGlhIC0gR08sIDc2NDIwLTAwMCwgQnJhemlsIjASLgoUChIJGab0KGuSRJMR2rYgyffx558QVioUChIJ7YUXGWuSRJMRUyrPRfqZ-Rc,true,RANGE_INTERPOLATED,street_address,google_maps_geocoding_v1,2026-04-19T14:51:14Z,,,,,,,,false,,,retry_queue,publish
